delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-40.22613065	-41.34873863	0.8997861625	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	339.2792854,2129.332555,10140.42508,18003.56092,25811.65509,33604.75737,41393.77227,49181.58477	6205.891666,6616.678324,6908.535955,7207.302714,7525.681274,7868.646457,8240.844513,8648.049512	0.9914530684,0.9263197394,0.9257528743,0.9241011134,0.9227541602,0.9219245435,0.921455786,0.9211900914	-0.8901967417,-0.8929163049,-0.9099982605,-0.9105892099,-0.9082626616,-0.9054336308,-0.9024665521,-0.899308072	ok
-1.49497487	-40.22613065	-41.92822989	0.8969928136	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	470.1300916,2279.516265,10298.814,18169.01821,25979.60099,33773.37286,41562.4877,49350.22108	6214.595548,6620.444337,6906.703333,7198.997673,7509.830071,7843.981621,8205.779793,8600.527904	0.9885646075,0.9245669899,0.9258454925,0.9243146874,0.9229438043,0.9220620234,0.9215352245,0.9211986508	-0.8978840959,-0.8998514017,-0.9184897352,-0.9194266776,-0.9171825888,-0.9143660483,-0.9114064989,-0.9082814948	ok
-1.48994975	-40.22613065	-42.34935669	0.8941994647	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	600.0831357,2417.519766,10432.68787,18303.59916,26114.89546,33908.90019,41698.01797,49485.66472	6214.128464,6616.111252,6898.036373,7185.345147,7490.382641,7817.791111,8171.669549,8556.984839	0.9870923789,0.9164692571,0.9253268937,0.9242228777,0.9228730805,0.9219063132,0.9212122105,0.9206003397	-0.9035190928,-0.9048198136,-0.9247624386,-0.9259965547,-0.923836183,-0.9210439571,-0.9181014406,-0.915012566	ok
-1.48492462	-40.22613065	-42.70369164	0.8914061158	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	727.774553,2541.054359,10549.87997,18420.21074,26231.86844,34026.04281,41815.17151,49602.757	6207.561922,6606.471345,6884.969826,7168.353187,7468.839712,7790.968843,8138.670422,8516.662569	0.9865247769,0.9227833659,0.925888312,0.9245371955,0.9231980031,0.9222956623,0.9217258125,0.9213334375	-0.9076031873,-0.9083159698,-0.9293440005,-0.9308278308,-0.9287443989,-0.9259794773,-0.923056263,-0.9200007862	ok
-1.47989950	-40.22613065	-43.02588622	0.8889471355	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	860.1527291,2683.2022,10685.46008,18555.00953,26366.99716,34161.36493,41950.53764,49738.09535	6197.00549,6593.432772,6869.16508,7149.391126,7446.225323,7764.12878,8106.902493,8479.075121	0.9863178038,-0.8926300474,-0.9231859803,-0.9234372709,-0.9221398444,-0.9208539321,-0.9195496304,-0.9179615708	-0.9104819209,-0.9106756964,-0.9326028455,-0.934293348,-0.9322766093,-0.9295372408,-0.9266317628,-0.9236046458	ok
-1.47487437	-40.22613065	-43.32873015	0.8864881552	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	986.2383354,2801.952132,10797.93777,18666.80539,26479.18701,34273.79966,42063.0587,49850.62539	6183.87982,6578.2722,6851.728202,7129.364403,7423.208677,7737.661001,8076.421788,8443.871735	0.9862314319,0.7514747348,0.9054980222,0.9164794685,0.9159144426,0.9130571434,0.9085552099,0.9018423824	-0.9123943993,-0.9121285336,-0.9347966782,-0.9366558362,-0.9346944028,-0.9319764297,-0.9290851873,-0.9260805677	ok
-1.46984925	-40.22613065	-43.62270265	0.8842358259	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1111.767318,2920.015304,10910.09138,18778.42231,26591.28042,34386.19672,42175.58707,49963.20093	6169.137965,6561.839223,6833.389391,7108.86351,7400.216277,7711.798979,8047.231874,8410.777617	0.986185397,0.9188659613,0.9257036398,0.9247507845,0.9234950393,0.9225743025,0.9219420344,0.9214598652	-0.9135071564,-0.9128326777,-0.9361067251,-0.9381012117,-0.9361837054,-0.933481893,-0.9306005443,-0.9276125046	ok
-1.46482412	-40.22613065	-43.91172752	0.8823178653	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1242.290136,3054.212737,11038.69264,18906.60917,26720.02198,34515.30118,42304.86907,50092.56913	6153.421407,6544.700101,6814.629926,7088.270701,7377.514416,7686.672923,8019.301474,8379.566848	0.9861603468,-0.6620710895,-0.8858650572,-0.9082340843,-0.9089301445,-0.9049954636,-0.8982031882,-0.8881728023	-0.9139364929,-0.9128975865,-0.9366607856,-0.9387613369,-0.9368769357,-0.934185734,-0.9313097419,-0.9283327341	ok
-1.45979899	-40.22613065	-44.19633663	0.8805276220	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1366.058876,3169.735122,11148.96441,19016.61564,26830.67509,34626.38274,42416.17755,50204.00429	6137.164421,6527.233608,6795.766984,7067.831616,7355.265129,7662.346985,7992.578929,8350.048681	0.9861320409,0.91768698,0.9256553468,0.9249326327,0.9237405209,0.9228277864,0.9221880845,0.9217036633	-0.9137632442,-0.9123986787,-0.9365486907,-0.9387294539,-0.9368681333,-0.9341821178,-0.9313071393,-0.9283362308	ok
-1.45477387	-40.22613065	-44.47839907	0.8790717473	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1493.903706,3297.519915,11271.78596,19139.29193,26954.08369,34750.28563,42540.35782,50328.35296	6120.662669,6509.693817,6777.009166,7047.702196,7333.562918,7638.843873,7967.002209,8322.059616	0.9861106646,0.8734763593,0.9204604886,0.9230871682,0.9222989304,0.9211876731,0.9200351156,0.9187394782	-0.9130427059,-0.9113870799,-0.9358328107,-0.9380707599,-0.9362233833,-0.9335375133,-0.93065964,-0.9276906613	ok
-1.44974874	-40.22613065	-44.75646851	0.8778225237	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1616.733836,3413.171251,11382.77427,19250.27054,27065.89054,34862.65874,42653.06195,50441.26879	6104.118201,6492.25114,6758.492726,7027.979242,7312.458608,7616.160775,7942.505327,8295.458197	0.9860849584,0.926067221,0.9266586042,0.925497683,0.9242896605,0.9234170664,0.9228572023,0.9225076177	-0.911811461,-0.9098962483,-0.9345553426,-0.9368297913,-0.9349881283,-0.9322979004,-0.9294138103,-0.9264434471	ok
-1.44472362	-40.22613065	-45.03000297	0.8769076686	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1742.318454,3536.995644,11502.18426,19369.77932,27186.31782,34983.72488,42774.51466,50562.97793	6087.669185,6475.019322,6740.305329,7008.720359,7291.974821,7594.279554,7919.022217,8270.121229	0.9860629604,0.9276891141,0.9268794215,0.9256750576,0.9244752575,0.9236051915,0.9230463164,0.922702517	-0.9100921972,-0.9079466037,-0.9327434873,-0.9350356951,-0.9331924081,-0.9304939491,-0.9276010049,-0.9246268562	ok
-1.43969849	-40.22613065	-45.29662406	0.8764061158	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	54.04645266,1875.941593,3681.398064,11642.44248,19510.26643,27327.82724,35125.9535,42917.18943	6071.409731,6458.073356,6722.501758,6989.95708,7272.116054,7573.173246,7896.488978,8245.940852	0.9696219063,0.9860492207,-0.9273093552,-0.9271129213,-0.9258447362,-0.9246472457,-0.9237737929,-0.9232076318	-0.9078971972,-0.9055488558,-0.9304132212,-0.9327060847,-0.9308547047,-0.9281448293,-0.9252411433,-0.9222617589	ok
-1.43467337	-40.22613065	-45.55294845	0.8756979119	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	80.09128902,1892.748724,3683.766805,11640.85928,19508.99458,27327.66634,35126.5903,42918.33329	6055.40327,6441.461528,6705.114413,6971.703565,7252.875278,7552.810189,7874.845061,8222.822199	0.9747158242,0.986018801,0.9253187634,0.9265277599,0.925711025,0.9245931046,0.9237078711,0.9230905572	-0.9052309437,-0.902706468,-0.9275721201,-0.9298499365,-0.9279848379,-0.9252610851,-0.9223455614,-0.919360464	ok
-1.42964824	-40.22613065	-40.82467378	0.8922545575	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	251.6529517,1928.283293,9853.293439,17702.8288,25514.42916,33311.11857,41102.27807,48891.35937	6039.691695,6425.213582,6688.1604,6953.962426,7234.238282,7533.15663,7854.033824,8200.68147	0.9929200813,0.9280786788,0.9269731782,0.9257523108,0.9246725514,0.9238985796,0.9233938513,0.9230791167	-0.9020921218,-0.8994175407,-0.9242215342,-0.9264698248,-0.9245862037,-0.9218468597,-0.9189192216,-0.9159289175	ok
-1.42462312	-40.22613065	-41.70489912	0.8894612087	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	387.3652447,2118.330051,10062.32747,17927.07641,25746.27002,33546.27022,41338.93151,49128.79542	6024.301669,6409.346334,6671.646361,6936.728653,7216.186539,7514.178356,7834.002697,8179.444343	0.9898964626,0.9281530104,0.927331531,0.9261845516,0.9250662993,0.9242193077,0.9236492031,0.9232861908	-0.8984752057,-0.8956762957,-0.9203583129,-0.922563697,-0.9206575535,-0.9179016661,-0.9149624706,-0.9119684497	ok
-1.41959799	-40.22613065	-42.23529351	0.8866678598	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	519.5704038,2279.307928,10224.55658,18093.28366,25915.45587,33717.13043,41510.73459,49301.19924	6009.249036,6393.86757,6655.571801,6919.992285,7198.699111,7495.841697,7814.703127,8159.044645	0.9874960986,0.9275499961,0.9273917468,0.9263641127,0.9252696292,0.9244124956,0.9238231594,0.9234406704	-0.8943717574,-0.8914742842,-0.9159762127,-0.9181263229,-0.9161944484,-0.9134218328,-0.9104724748,-0.9074771996	ok
-1.41457286	-40.22613065	-42.65045398	0.8838745109	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	651.5520486,2426.077429,10369.19837,18239.43065,26063.53491,33866.54611,41661.00884,49452.07227	5994.541936,6378.77877,6639.931397,6903.740228,7181.753903,7478.114123,7796.090394,8139.423239	0.986460432,0.9174840824,0.9261107739,0.9261008083,0.9252023455,0.9243829334,0.9237804656,0.9233655201	-0.8897715214,-0.8868014009,-0.9110670781,-0.9131505091,-0.9111904763,-0.9084017146,-0.90544442,-0.9024513041	ok
-1.40954774	-40.22613065	-43.01273787	0.8812088794	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	783.6906091,2568.207863,10508.64984,18379.93661,26205.83925,34010.20204,41805.57339,49597.28693	5980.183016,6364.077034,6624.71661,6887.957509,7165.328489,7460.964577,7778.123363,8120.527084	0.9860848386,-0.9125575637,-0.9255702322,-0.9259458012,-0.9251440474,-0.9243337083,-0.9237059311,-0.9232511912	-0.8846633699,-0.8816467566,-0.905621856,-0.9076281408,-0.905638295,-0.9028347281,-0.8998725365,-0.8968859095	ok
-1.40452261	-40.22613065	-43.34717880	0.8785432480	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	910.389212,2684.932598,10622.66798,18494.95443,26322.71317,34128.52399,41924.88922,49717.31996	5966.171023,6349.756448,6609.916816,6872.628132,7149.400654,7444.363642,7760.764218,8102.308446	0.9859409621,0.8358125715,0.9130649983,0.92234205,0.923264011,0.9228948222,0.9223466597,0.9218287486	-0.8790361382,-0.8759994468,-0.8996314824,-0.9015510894,-0.8995305395,-0.8967142509,-0.8937509862,-0.8907760465	ok
-1.39949749	-40.22613065	-43.66803078	0.8762119851	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1040.501735,2816.080272,10751.22997,18624.58253,26454.32329,34261.71468,42059.17838,49852.40362	5952.501952,6335.809069,6595.5201,6857.735662,7133.948733,7428.283602,7743.978184,8084.724223	0.985880348,-0.8233234705,-0.9109553694,-0.9215941076,-0.9228738271,-0.9226045537,-0.9220752777,-0.9215523847	-0.8728793712,-0.8698492373,-0.8930876675,-0.8949120134,-0.8928606205,-0.8900344112,-0.8870746406,-0.8841173939	ok
-1.39447236	-40.22613065	-43.97952893	0.8740873733	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1168.789081,2941.262252,10873.96939,18748.47731,26580.34639,34389.46929,42188.14944,49982.25573	5939.169883,6322.225621,6581.513821,6843.263627,7118.951824,7412.698428,7727.733262,8067.735374	0.9858442734,-0.7951212646,-0.9052107288,-0.920056962,-0.9222592812,-0.9222735169,-0.9218559224,-0.9213887937	-0.8661839956,-0.8631871813,-0.8859835929,-0.8877050666,-0.885623428,-0.8827907814,-0.8798397617,-0.8769069447	ok
-1.38944724	-40.22613065	-44.28490164	0.8721694126	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1293.845498,3056.837869,10987.25487,18863.02079,26697.18252,34508.20732,42308.2378,50103.32189	5926.167587,6308.996002,6567.885003,6829.195786,7104.389908,7397.583732,7711.999974,8051.306429	0.9858128766,0.9209191571,0.9268746555,0.9269626067,0.9261886893,0.9254039196,0.9247835343,0.924336659	-0.8589429232,-0.8560061722,-0.8783145271,-0.8799265193,-0.8778159471,-0.8749809841,-0.8720445949,-0.8691435852	ok
-1.38442211	-40.22613065	-44.58559944	0.8705858205	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1421.118893,3180.869198,11109.13481,18986.2544,26822.87991,34635.99375,42437.52439,50233.69502	5913.486977,6296.109648,6554.620616,6815.516302,7090.243908,7382.916692,7696.75114,8035.405069	0.9857880495,0.9247123139,0.9274996342,0.9272557667,0.9264418944,0.9256460028,0.9250132566,0.9245526378	-0.8511515849,-0.848301435,-0.8700783628,-0.8715752976,-0.8694377893,-0.8666052124,-0.8636898772,-0.8608285893	ok
-1.37939698	-40.22613065	-44.88050357	0.8693365969	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1550.079676,3311.186549,11237.4321,19115.99893,26955.27025,34770.68102,42573.88209,50371.26313	5901.119434,6283.555793,6541.707761,6802.20986,7076.495713,7368.675967,7681.961657,8020.001768	0.9857669861,0.8963224227,0.9227379808,0.9261540372,0.9260828856,0.9255007916,0.9249375601,0.9244969659	-0.8428083941,-0.8400709539,-0.8612760709,-0.8626534347,-0.8604916366,-0.8576666635,-0.8547792592,-0.851966028	ok
-1.37437186	-40.22613065	-45.16787430	0.8682940244	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1672.225581,3423.259367,11347.64016,19227.77756,27069.91138,34887.86461,42692.93761,50491.6749	5889.056043,6271.323658,6529.133809,6789.26173,7063.128168,7354.841598,7667.608309,8005.069477	0.9857392145,0.9296831925,0.9284187299,0.9277262122,0.9268819244,0.9260828167,0.9254295482,0.9249390259	-0.833915133,-0.8313158302,-0.8519120703,-0.8531664348,-0.8509835955,-0.848171883,-0.845319639,-0.8425630926	ok
-1.36934673	-40.22613065	-45.44685213	0.8677924716	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	41.89940406,1808.474423,3575.643712,11498.27748,19380.07651,27225.28334,35046.04416,42853.21708	5877.287776,6259.402577,6516.886481,6776.657804,7050.125051,7341.394925,7653.669596,7990.583359	0.9670252022,0.9857270954,-0.9281192911,-0.9285547075,-0.9278778727,-0.9270687924,-0.9262854984,-0.9256298275	-0.8244772556,-0.8220405674,-0.841994506,-0.8431235415,-0.8409234573,-0.8381310165,-0.8353214046,-0.8326303297	ok
-1.36432161	-40.22613065	-45.71279962	0.8670842676	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	64.9908626,1828.158203,3580.774224,11501.76578,19385.3076,27233.80686,35057.67214,42867.2104	5865.805614,6247.782095,6504.953908,6764.38461,7037.471039,7328.318486,7640.125575,7976.520549	0.9843797181,0.9856966577,0.9123085471,0.9250906432,0.9270801906,0.9268524997,0.9262462257,0.9256497917	-0.8145041029,-0.8122532775,-0.8315354326,-0.8325379098,-0.8303248606,-0.8275579641,-0.8247985836,-0.8221817848	ok
-1.35929648	-40.22613065	-41.43830341	0.8823462013	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	321.2456231,1957.521971,9869.115116,17745.83181,25590.84755,33413.646,41223.32952,49025.94077	5854.600638,6236.45203,6493.324661,6752.429308,7025.151665,7315.595937,7626.957715,7962.859954	0.9912289684,0.9292946945,0.9286363215,0.9280188949,0.9272799855,0.926552716,0.925927685,0.9254344862	-0.8040090231,-0.8019658022,-0.8205508989,-0.8214266763,-0.8192053542,-0.8164704393,-0.813768897,-0.8112350554	ok
-1.35427136	-40.22613065	-42.11007099	0.8795528524	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	454.7411824,2145.918578,10062.40473,17947.88347,25802.12028,33632.17387,41446.80341,49252.65388	5843.664102,6225.402511,6481.987769,6740.779682,7013.153275,7303.211963,7614.148779,7949.582071	0.9881269928,0.9293128179,0.9288227868,0.9283062979,0.9276288283,0.9269168463,0.926271995,0.9257426126	-0.7930093963,-0.7911937495,-0.8090609338,-0.80981093,-0.8075863612,-0.8048899286,-0.8022537196,-0.7998112522	ok
-1.34924623	-40.22613065	-42.59313835	0.8767595035	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	588.8705751,2315.466925,10231.86869,18120.80278,25980.37668,33815.59027,41634.25208,49443.00962	5832.987469,6214.624004,6470.932722,6729.424119,7001.462982,7291.152209,7601.6827,7936.668832	0.9865054357,0.9281517551,0.9287255918,0.9284549416,0.9278630953,0.9271881278,0.9265484156,0.9260047975	-0.7815265611,-0.7799564421,-0.7970894335,-0.7977155837,-0.7954930457,-0.7928415582,-0.7902779485,-0.787934874	ok
-1.34422111	-40.22613065	-42.99751603	0.8739661546	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	722.0607226,2465.550885,10381.10469,18272.60615,26137.02528,33977.43047,41800.42752,49612.43326	5822.562449,6204.107329,6460.149472,6718.351587,6990.068621,7279.4032,7589.544489,7924.103464	0.985897528,-0.4699124963,-0.7698336156,-0.885933218,-0.9141445088,-0.9212641529,-0.9232823621,-0.9238636845	-0.769585648,-0.76827678,-0.7846639562,-0.7851691532,-0.7829540882,-0.7803538719,-0.7778697869,-0.7756336006	ok
-1.33919598	-40.22613065	-43.36306862	0.8713005232	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	854.1484601,2605.171773,10519.78243,18413.72314,26283.15972,34129.31404,41957.3562,49773.24788	5812.381014,6193.843661,6449.628419,6707.551608,6978.958701,7267.95228,7577.720133,7911.870367	0.985681372,-0.923598734,-0.9283136032,-0.9285948024,-0.9282281293,-0.9276718446,-0.9270773975,-0.9265291487	-0.7572153227,-0.7561810231,-0.77181543,-0.7722034508,-0.7700013789,-0.767458528,-0.7650604498,-0.7629380107	ok
-1.33417085	-40.22613065	-43.70732738	0.8686348917	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	978.9096848,2710.232716,10623.91554,18520.29529,26395.06363,34247.73749,42081.8178,49902.51838	5802.435411,6183.824535,6439.360398,6697.014234,6968.122368,7256.787549,7566.196521,7899.955005	0.985585372,0.9220073961,0.9279268183,0.9287552636,0.9285001521,0.9279934019,0.9274204378,0.926868691	-0.7444474506,-0.7436984988,-0.7585777859,-0.7588532055,-0.7566696387,-0.7541899284,-0.7518838043,-0.7498812376	ok
-1.32914573	-40.22613065	-44.04109731	0.8665102799	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1113.147046,2856.994042,10769.84771,18668.77785,26549.35244,34409.61306,42251.17256,50078.09469	5792.718169,6174.041832,6429.336669,6686.730017,6957.549361,7245.897807,7554.961363,7888.343815	0.9855479258,-0.9223121777,-0.9283299234,-0.9288889772,-0.9286885374,-0.9282591506,-0.9277373217,-0.9272030251	-0.7313166924,-0.7308612463,-0.7449875275,-0.7451556222,-0.7429959821,-0.7405847899,-0.7383759542,-0.7364985715	ok
-1.32412060	-40.22613065	-44.36442567	0.8643856681	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1235.230403,2957.176033,10869.30229,18770.90352,26657.82927,34527.04441,42378.15522,50213.53416	5783.222094,6164.487781,6419.548894,6676.689984,6947.229972,7235.272503,7544.003128,7877.024115	0.9855070045,0.928363658,0.929159129,0.9292614518,0.9290109118,0.9286213406,0.9281447773,0.9276315962	-0.7178600444,-0.7177036073,-0.7310832529,-0.7311498957,-0.7290194364,-0.7266816746,-0.7245747861,-0.7228270243	ok
-1.31909548	-40.22613065	-44.68194814	0.8628020760	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1367.923206,3098.058463,11009.53121,18913.88729,26807.7287,34687.61536,42551.34236,50398.9819	5773.940272,6155.154938,6409.989124,6666.885609,6937.155015,7224.901685,7533.31098,7865.98403	0.9854868757,0.2953650346,0.5953414255,0.8313862057,0.9072764429,0.9237534116,0.9271211497,0.9276366583	-0.70411634,-0.7042617776,-0.716905144,-0.716876695,-0.7147804332,-0.7125204935,-0.7105194882,-0.7089048691	ok
-1.31407035	-40.22613065	-44.99048494	0.8614251350	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1494.569493,3219.296528,11130.23143,19037.49494,26938.99466,34831.98405,42713.46412,50581.0631	5764.86606,6146.036186,6400.649775,6657.308792,6927.315786,7214.775959,7522.874722,7855.212427	0.9854608854,0.9220756698,0.9279033468,0.9293810652,0.9294943322,0.9293513013,0.9291067847,0.9287769895	-0.6901257277,-0.6905733335,-0.7024944393,-0.7023776339,-0.7003202877,-0.6981419995,-0.6962500603,-0.6947711692	ok
-1.30904523	-40.22613065	-45.28997387	0.8605102799	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1628.348373,3365.301954,11275.81055,19186.13675,27096.15794,35005.67042,42914.33931,50821.62248	5755.993081,6137.124711,6391.523618,6647.951826,6917.704038,7204.886449,7512.684752,7844.69885	0.9854449418,-0.9285903997,-0.9297460572,-0.9297745328,-0.9297775184,-0.9297708665,-0.9297562338,-0.9297306266	-0.6759291411,-0.6766767467,-0.6878929069,-0.687694745,-0.6856806821,-0.6835872829,-0.6818068261,-0.6804653104	ok
-1.30402010	-40.22613065	-45.57700330	0.8598020760	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	29.53779887,1754.234854,3488.039725,11398.19739,19311.68802,27231.14055,35162.04008,43118.34255	5747.315213,6128.413996,6382.603753,6638.807385,6908.311946,7195.22476,7502.732011,7834.433467	0.9637658766,0.9854206339,-0.9287284863,-0.9299014102,-0.9299620434,-0.9300662642,-0.9302618909,-0.9306617343	-0.6615677774,-0.6626109021,-0.6731423306,-0.6728699697,-0.6709031659,-0.6688972863,-0.6672299624,-0.666026548	ok
-1.29899497	-40.22613065	-45.85058289	0.8590938720	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	46.11537198,1776.195168,3495.352976,11405.23821,19322.00334,27251.96616,35211.91541,43282.71836	5738.826584,6119.897808,6373.883597,6629.868492,6899.132081,7185.782943,7493.007949,7824.407018	0.994208254,0.9853901663,0.7443722692,0.8876662622,0.9232189219,0.9293748522,0.9307122496,0.932212864	-0.6470825973,-0.6484146309,-0.6582840247,-0.6579446785,-0.6560286868,-0.6541123469,-0.6525590572,-0.6514935811	ok
